no-datasheet    RoHS Compliant?  Source
C1525   true    jlcpcb.com/parts
C1634   true    jlcpcb.com/parts
C45783  true    jlcpcb.com/parts
C496551 true    jlcpcb.com/parts
C5378   true    jlcpcb.com/parts
